timestamp,relative_humidity
2017-06-25 23:01:22,83.0
2017-06-25 23:31:22,89.6
2017-06-26 00:01:22,94.9
2017-06-26 00:31:23,96.1
2017-06-26 01:01:22,96.3
2017-06-26 01:31:21,98.7
2017-06-26 02:01:22,99.5
2017-06-26 02:31:22,98.5
2017-06-26 03:01:23,99.6
2017-06-26 03:31:22,99.9
2017-06-26 04:01:23,99.9
2017-06-26 04:31:22,98.6
2017-06-26 05:01:22,98.7
2017-06-26 05:31:23,98.4
2017-06-26 06:01:22,98.1
2017-06-26 06:31:23,95.9
2017-06-26 07:01:23,94.8
2017-06-26 07:31:23,94.0
2017-06-26 08:01:22,88.9
2017-06-26 08:31:22,91.8
2017-06-26 09:01:21,91.3
2017-06-26 09:31:23,83.3
2017-06-26 10:01:21,82.8
2017-06-26 10:31:23,86.1
2017-06-26 11:01:23,84.4
2017-06-26 11:31:23,76.9
2017-06-26 12:01:23,82.0
2017-06-26 12:31:22,73.1
2017-06-26 13:01:20,69.8
2017-06-26 13:31:19,68.9
2017-06-26 14:01:23,65.0
2017-06-26 14:31:22,65.7
2017-06-26 15:01:23,66.2
2017-06-26 15:31:22,67.4
2017-06-26 16:01:21,69.2
2017-06-26 16:31:22,63.8
2017-06-26 17:01:22,65.0
2017-06-26 17:31:22,64.9
2017-06-26 18:01:22,68.0
2017-06-26 18:31:22,66.9
2017-06-26 19:01:23,70.6
2017-06-26 19:31:23,71.3
2017-06-26 20:01:23,73.0
2017-06-26 20:31:22,72.7
2017-06-26 21:01:22,74.2
2017-06-26 21:31:22,74.9
2017-06-26 22:01:19,76.1
2017-06-26 22:47:08,82.1
2017-06-26 23:17:08,83.4
2017-06-26 23:47:08,86.6
2017-06-27 00:17:08,87.1
2017-06-27 00:47:07,84.4
2017-06-27 01:17:09,90.0
2017-06-27 01:47:02,90.4
2017-06-27 02:17:08,90.7
2017-06-27 02:47:08,91.6
2017-06-27 03:17:07,92.8
2017-06-27 03:47:06,93.8
2017-06-27 04:17:03,94.7
2017-06-27 04:47:08,95.0
2017-06-27 05:17:08,94.2
2017-06-27 05:47:07,93.7
2017-06-27 06:17:06,92.2
2017-06-27 06:47:05,90.9
2017-06-27 07:17:08,82.8
2017-06-27 07:47:08,74.5
2017-06-27 08:17:08,80.5
2017-06-27 08:47:07,79.4
2017-06-27 09:17:07,82.7
2017-06-27 09:47:07,79.7
2017-06-27 10:17:06,79.6
2017-06-27 10:47:06,81.6
