timestamp,temperature_in_celsius
2017-06-29 00:17:08,17.2
2017-06-29 00:47:07,20.3
2017-06-29 01:17:08,20.6
2017-06-29 01:47:08,20.9
2017-06-29 02:17:09,21.1
2017-06-29 02:47:06,21.4
2017-06-29 03:17:07,21.5
2017-06-29 03:47:08,21.7
2017-06-29 04:17:08,21.8
2017-06-29 04:47:08,21.8
2017-06-29 05:17:01,21.8
2017-06-29 05:47:06,21.9
2017-06-29 06:17:08,21.9
2017-06-29 06:47:07,22.0
2017-06-29 07:17:07,21.8
2017-06-29 07:47:08,21.7
2017-06-29 08:17:08,21.7
2017-06-29 08:47:07,21.7
2017-06-29 09:17:08,21.9
2017-06-29 09:47:07,22.0
2017-06-29 10:17:08,22.1
2017-06-29 10:47:08,22.2
2017-06-29 11:17:08,22.2
2017-06-29 11:47:08,22.3
2017-06-29 12:17:09,22.3
2017-06-29 12:47:08,22.3
2017-06-29 13:17:08,22.4
2017-06-29 13:47:08,22.5
2017-06-29 14:17:06,22.6
2017-06-29 14:47:09,22.6
2017-06-29 15:17:08,22.7
2017-06-29 15:47:08,23.0
2017-06-29 16:17:08,23.1
2017-06-29 16:47:08,23.2
2017-06-29 17:17:08,23.3
2017-06-29 17:47:08,19.3
2017-06-29 18:17:08,19.2
2017-06-29 18:47:07,19.4
2017-06-29 19:17:07,19.3
2017-06-29 19:47:08,19.1
2017-06-29 20:17:08,19.0
2017-06-29 20:47:09,18.8
2017-06-29 21:17:06,18.9
2017-06-29 21:47:07,18.8
2017-06-29 22:17:08,18.6
2017-06-29 22:47:07,18.2
2017-06-29 23:17:06,20.0
2017-06-29 23:47:05,18.9
2017-06-30 00:17:07,20.5
2017-06-30 00:47:07,21.5
2017-06-30 01:17:08,21.8
2017-06-30 01:47:12,22.1
2017-06-30 02:17:06,22.3
2017-06-30 02:47:06,22.5
2017-06-30 03:17:14,22.6
2017-06-30 03:47:09,22.7
2017-06-30 04:17:08,22.8
2017-06-30 04:47:06,22.9
2017-06-30 05:17:06,22.9
2017-06-30 05:47:08,22.9
2017-06-30 06:17:08,22.9
2017-06-30 06:47:06,23.0
2017-06-30 07:17:08,22.9
2017-06-30 07:47:08,20.9
2017-06-30 08:17:09,21.6
2017-06-30 08:47:08,22.5
2017-06-30 09:17:08,22.7
2017-06-30 09:47:08,22.8
2017-06-30 10:17:08,22.9
2017-06-30 10:47:08,23.0
2017-06-30 11:17:08,23.0
2017-06-30 11:47:06,23.1
2017-06-30 12:17:08,23.1
2017-06-30 12:47:09,23.2
2017-06-30 13:17:08,23.2
2017-06-30 13:47:09,23.3
2017-06-30 14:17:08,23.3
2017-06-30 14:47:07,23.3
2017-06-30 15:17:08,23.4
2017-06-30 15:47:05,23.3
2017-06-30 16:17:08,23.4
2017-06-30 16:47:07,23.4
2017-06-30 17:17:08,23.5
2017-06-30 17:47:08,23.3
2017-06-30 18:17:06,21.0
2017-06-30 18:47:08,20.7
2017-06-30 19:17:08,20.4
2017-06-30 19:47:08,20.2
2017-06-30 20:17:05,20.2
2017-06-30 20:47:07,20.2
2017-06-30 21:17:08,20.4
2017-06-30 21:47:08,20.4
2017-06-30 22:17:07,20.0
2017-06-30 22:47:08,19.8
2017-06-30 23:17:05,19.2
2017-06-30 23:47:08,17.0
2017-07-01 00:17:08,21.0
2017-07-01 00:47:08,21.6
2017-07-01 01:17:08,22.0
2017-07-01 01:47:07,22.3
2017-07-01 02:17:08,22.5
2017-07-01 02:47:08,22.7
2017-07-01 03:17:05,22.8
2017-07-01 03:47:07,22.9
2017-07-01 04:17:03,22.9
2017-07-01 04:47:05,23.0
2017-07-01 05:17:03,23.0
2017-07-01 05:47:05,23.0
2017-07-01 06:17:09,23.0
2017-07-01 06:47:04,23.0
2017-07-01 07:17:09,22.9
2017-07-01 07:47:09,22.7
2017-07-01 08:17:08,22.7
2017-07-01 08:47:08,22.5
2017-07-01 09:17:05,22.8
2017-07-01 09:47:08,22.9
2017-07-01 10:17:08,20.4
2017-07-01 10:47:09,19.6
2017-07-01 11:17:05,19.1
2017-07-01 11:47:06,19.0
2017-07-01 12:17:08,18.9
2017-07-01 12:47:08,18.8
2017-07-01 13:17:08,19.4
2017-07-01 13:47:08,19.4
2017-07-01 14:17:08,20.0
2017-07-01 14:47:08,21.2
2017-07-01 15:17:06,21.7
2017-07-01 15:47:05,21.9
2017-07-01 16:17:07,22.1
2017-07-01 16:47:04,22.1
2017-07-01 17:17:06,22.1
2017-07-01 17:47:08,22.1
2017-07-01 18:17:07,22.3
2017-07-01 18:47:08,22.4
2017-07-01 19:17:08,22.5
2017-07-01 19:47:08,22.5
2017-07-01 20:17:07,22.4
2017-07-01 20:47:06,22.3
2017-07-01 21:17:09,22.3
2017-07-01 21:47:07,22.2
2017-07-01 22:17:09,22.4
2017-07-01 22:47:08,20.2
2017-07-01 23:17:07,19.3
2017-07-01 23:47:08,19.0
2017-07-02 00:17:04,19.8
2017-07-02 00:47:08,19.9
2017-07-02 01:17:07,21.1
2017-07-02 01:47:07,21.7
2017-07-02 02:17:07,22.0
2017-07-02 02:47:08,22.2
2017-07-02 03:17:08,22.3
2017-07-02 03:47:08,22.3
2017-07-02 04:17:08,22.4
2017-07-02 04:47:08,22.2
2017-07-02 05:17:07,22.3
2017-07-02 05:47:08,22.4
2017-07-02 06:17:07,22.5
2017-07-02 06:47:08,22.6
2017-07-02 07:17:09,22.4
2017-07-02 07:47:07,22.3
2017-07-02 08:17:08,22.3
2017-07-02 08:47:08,22.3
2017-07-02 09:17:07,22.6
2017-07-02 09:47:08,22.7
2017-07-02 10:17:08,22.9
2017-07-02 10:47:08,22.9
2017-07-02 11:17:03,23.0
2017-07-02 11:47:06,22.9
2017-07-02 12:17:08,22.8
2017-07-02 12:47:08,22.9
2017-07-02 13:17:08,23.1
2017-07-02 13:47:08,23.5
2017-07-02 14:17:07,21.6
2017-07-02 14:47:08,22.6
2017-07-02 15:17:07,23.3
2017-07-02 15:47:08,23.5
2017-07-02 16:17:07,20.9
2017-07-02 16:47:08,20.6
2017-07-02 17:17:08,20.8
2017-07-02 17:47:08,20.5
2017-07-02 18:17:08,20.6
2017-07-02 18:47:07,20.4
2017-07-02 19:17:09,20.4
2017-07-02 19:47:08,20.5
2017-07-02 20:17:08,20.5
2017-07-02 20:47:07,20.8
2017-07-02 21:17:05,20.3
2017-07-02 21:47:06,19.8
2017-07-02 22:17:07,19.6
2017-07-02 22:47:08,19.4
2017-07-02 23:17:09,19.4
2017-07-02 23:47:08,19.3
2017-07-03 00:17:07,17.5
2017-07-03 00:47:06,20.7
2017-07-03 01:17:05,21.4
2017-07-03 01:47:05,21.8
2017-07-03 02:17:07,22.2
2017-07-03 02:47:07,22.5
2017-07-03 03:17:06,22.6
2017-07-03 03:47:07,22.8
2017-07-03 04:17:05,23.0
2017-07-03 04:47:04,23.1
2017-07-03 05:17:06,23.2
2017-07-03 05:47:07,23.2
2017-07-03 06:17:08,23.2
2017-07-03 06:47:08,23.2
2017-07-03 07:17:06,23.1
2017-07-03 07:47:08,23.0
2017-07-03 08:17:07,22.9
2017-07-03 08:47:08,22.9
2017-07-03 09:17:06,23.1
2017-07-03 09:47:08,23.2
2017-07-03 10:17:06,23.3
2017-07-03 10:47:08,23.2
2017-07-03 11:17:08,23.2
2017-07-03 11:47:06,23.2
2017-07-03 12:17:06,23.3
2017-07-03 12:47:08,23.3
2017-07-03 13:17:07,23.4
2017-07-03 13:47:04,23.4
2017-07-03 14:17:08,23.5
2017-07-03 14:47:07,23.4
2017-07-03 15:17:07,23.5
2017-07-03 15:47:08,23.5
2017-07-03 16:17:09,23.5
2017-07-03 16:47:07,23.3
2017-07-03 17:17:07,23.4
2017-07-03 17:47:08,21.1
2017-07-03 18:17:08,20.5
2017-07-03 18:47:08,20.0
2017-07-03 19:17:06,19.8
2017-07-03 19:47:08,21.4
2017-07-03 20:17:05,22.2
2017-07-03 20:47:08,22.4
2017-07-03 21:17:09,22.5
2017-07-03 21:47:07,20.8
2017-07-03 22:17:06,20.0
2017-07-03 22:47:09,19.7
2017-07-03 23:17:08,19.7
2017-07-03 23:47:09,19.5
2017-07-04 00:17:07,19.6
2017-07-04 00:47:08,17.6
2017-07-04 01:17:09,21.3
2017-07-04 01:47:06,21.8
2017-07-04 02:17:06,22.2
2017-07-04 02:47:09,22.4
2017-07-04 03:17:07,22.6
2017-07-04 03:47:07,22.7
2017-07-04 04:17:08,22.7
2017-07-04 04:47:09,22.7
2017-07-04 05:17:08,22.8
2017-07-04 05:47:05,22.8
2017-07-04 06:17:08,22.9
2017-07-04 06:47:09,22.9
2017-07-04 07:17:06,22.7
2017-07-04 07:47:09,21.1
2017-07-04 08:17:06,21.1
2017-07-04 08:47:08,22.0
2017-07-04 09:17:03,22.4
2017-07-04 09:47:07,22.6
2017-07-04 10:17:07,22.7
2017-07-04 10:47:07,22.7
2017-07-04 11:17:05,22.8
2017-07-04 11:47:08,22.9
2017-07-04 12:17:08,22.9
2017-07-04 12:47:08,23.0
2017-07-04 13:17:08,23.0
2017-07-04 13:47:08,23.1
2017-07-04 14:17:05,23.1
2017-07-04 14:47:07,23.2
2017-07-04 15:17:07,23.3
2017-07-04 15:47:08,23.4
2017-07-04 16:17:07,23.6
2017-07-04 16:47:04,23.4
2017-07-04 17:17:07,21.7
2017-07-04 17:47:08,20.8
2017-07-04 18:17:05,20.2
2017-07-04 18:47:09,19.3
2017-07-04 19:17:04,18.9
2017-07-04 19:47:08,18.6
2017-07-04 20:17:05,18.5
2017-07-04 20:47:04,18.4
2017-07-04 21:17:07,18.5
2017-07-04 21:47:06,18.6
2017-07-04 22:17:04,18.6
2017-07-04 22:47:08,17.2
2017-07-04 23:17:08,20.6
2017-07-04 23:47:08,21.1
2017-07-05 00:17:07,21.6
2017-07-05 00:47:06,21.9
2017-07-05 01:17:07,22.1
2017-07-05 01:47:08,22.3
2017-07-05 02:17:07,22.4
2017-07-05 02:47:07,22.4
2017-07-05 03:17:08,22.5
2017-07-05 03:47:08,22.6
2017-07-05 04:17:08,22.6
2017-07-05 04:47:09,22.6
2017-07-05 05:17:04,22.6
2017-07-05 05:47:08,22.6
2017-07-05 06:17:08,22.6
2017-07-05 06:47:08,22.6
2017-07-05 07:17:07,22.3
2017-07-05 07:47:08,22.0
2017-07-05 08:17:08,20.8
2017-07-05 08:47:06,21.7
2017-07-05 09:17:08,21.9
2017-07-05 09:47:08,22.1
2017-07-05 10:17:08,22.2
2017-07-05 10:47:05,22.2
2017-07-05 11:17:06,22.3
2017-07-05 11:47:07,22.3
2017-07-05 12:17:08,22.3
2017-07-05 12:47:06,22.3
2017-07-05 13:17:07,22.4
2017-07-05 13:47:08,22.4
2017-07-05 14:17:07,22.5
2017-07-05 14:47:07,22.5
2017-07-05 15:17:07,22.6
2017-07-05 15:47:08,22.7
2017-07-05 16:17:05,22.7
2017-07-05 16:47:08,19.2
2017-07-05 17:17:06,18.6
2017-07-05 17:47:07,18.3
2017-07-05 18:17:08,18.0
2017-07-05 18:47:08,17.8
2017-07-05 19:17:06,17.8
2017-07-05 19:47:07,20.9
2017-07-05 20:17:07,21.1
2017-07-05 20:47:08,21.3
2017-07-05 21:17:07,21.5
2017-07-05 21:47:07,18.9
2017-07-05 22:17:08,18.3
2017-07-05 22:47:08,18.1
2017-07-05 23:17:08,17.6
2017-07-05 23:47:08,19.5
2017-07-06 00:17:07,20.8
2017-07-06 00:47:08,21.0
2017-07-06 01:17:08,20.9
2017-07-06 01:47:07,21.1
2017-07-06 02:17:08,21.3
2017-07-06 02:47:07,21.4
2017-07-06 03:17:08,21.5
2017-07-06 03:47:07,21.5
2017-07-06 04:17:08,21.5
2017-07-06 04:47:07,21.5
2017-07-06 05:17:07,21.5
2017-07-06 05:47:09,21.5
2017-07-06 06:17:04,21.5
2017-07-06 06:47:03,21.5
2017-07-06 07:17:09,21.3
2017-07-06 07:47:08,20.9
2017-07-06 08:17:08,20.7
2017-07-06 08:47:08,20.7
2017-07-06 09:17:09,20.9
2017-07-06 09:47:07,21.1
2017-07-06 10:17:07,21.2
2017-07-06 10:47:09,18.3
2017-07-06 11:17:07,18.1
2017-07-06 11:47:07,17.7
2017-07-06 12:17:06,17.9
2017-07-06 12:47:08,17.6
2017-07-06 13:17:09,17.7
2017-07-06 13:47:08,19.6
2017-07-06 14:17:08,20.1
2017-07-06 14:47:08,20.6
2017-07-06 15:17:08,20.8
2017-07-06 15:47:08,21.1
2017-07-06 16:17:04,21.3
2017-07-06 16:47:08,21.5
2017-07-06 17:17:07,18.4
2017-07-06 17:47:07,18.0
2017-07-06 18:17:06,18.0
2017-07-06 18:47:07,18.0
2017-07-06 19:17:08,20.2
2017-07-06 19:47:07,21.2
2017-07-06 20:17:07,21.6
2017-07-06 20:47:09,19.2
2017-07-06 21:17:07,18.1
2017-07-06 21:47:08,17.6
2017-07-06 22:17:09,17.7
2017-07-06 22:47:08,17.5
2017-07-06 23:17:08,15.8
2017-07-06 23:47:09,19.4
2017-07-07 00:17:09,20.0
2017-07-07 00:47:07,20.4
2017-07-07 01:17:06,20.7
2017-07-07 01:47:07,20.8
2017-07-07 02:17:08,21.0
2017-07-07 02:47:08,21.0
2017-07-07 03:17:07,21.0
2017-07-07 03:47:04,21.0
2017-07-07 04:17:07,21.0
2017-07-07 04:47:08,21.0
2017-07-07 05:17:09,21.0
2017-07-07 05:47:08,21.0
2017-07-07 06:17:08,21.1
2017-07-07 06:47:08,21.1
2017-07-07 07:17:08,20.7
2017-07-07 07:47:05,20.4
2017-07-07 08:17:08,20.3
2017-07-07 08:47:07,20.5
2017-07-07 09:17:06,20.6
2017-07-07 09:47:05,17.7
2017-07-07 10:17:06,20.0
2017-07-07 10:47:08,20.6
2017-07-07 11:17:08,20.9
2017-07-07 11:47:08,21.0
2017-07-07 12:17:07,21.2
2017-07-07 12:47:06,21.3
2017-07-07 13:17:07,21.4
2017-07-07 13:47:09,21.5
2017-07-07 14:17:09,21.6
2017-07-07 14:47:05,21.7
2017-07-07 15:17:07,21.8
2017-07-07 15:47:03,21.9
2017-07-07 16:17:06,22.0
2017-07-07 16:47:08,22.0
2017-07-07 17:17:07,18.6
2017-07-07 17:47:08,18.2
2017-07-07 18:17:07,17.9
2017-07-07 18:47:08,17.7
2017-07-07 19:17:09,17.5
2017-07-07 19:47:07,17.5
2017-07-07 20:17:06,17.9
2017-07-07 20:47:08,18.2
2017-07-07 21:17:08,18.7
2017-07-07 21:47:08,20.5
2017-07-07 22:17:08,20.9
2017-07-07 22:47:08,21.3
2017-07-07 23:17:08,21.6
2017-07-07 23:47:08,21.8
2017-07-08 00:17:08,21.4
2017-07-08 00:47:07,20.5
2017-07-08 01:17:07,21.4
2017-07-08 01:47:08,21.7
2017-07-08 02:17:05,21.7
2017-07-08 02:47:08,21.7
2017-07-08 03:17:07,21.8
2017-07-08 03:47:08,21.8
2017-07-08 04:17:08,21.8
2017-07-08 04:47:07,21.8
2017-07-08 05:17:08,21.7
2017-07-08 05:47:08,21.7
2017-07-08 06:17:08,21.7
2017-07-08 06:47:09,21.7
2017-07-08 07:17:08,21.5
2017-07-08 07:47:03,21.4
2017-07-08 08:17:09,21.4
2017-07-08 08:47:08,21.5
2017-07-08 09:17:04,21.7
2017-07-08 09:47:07,21.8
2017-07-08 10:17:08,21.8
2017-07-08 10:47:08,21.9
2017-07-08 11:17:06,22.0
2017-07-08 11:47:08,22.1
2017-07-08 12:17:07,22.0
2017-07-08 12:47:08,22.2
2017-07-08 13:17:08,22.0
2017-07-08 13:47:07,22.0
2017-07-08 14:17:02,22.3
2017-07-08 14:47:08,22.5
2017-07-08 15:17:07,22.5
2017-07-08 15:47:08,22.6
2017-07-08 16:17:09,22.7
2017-07-08 16:47:07,22.6
2017-07-08 17:17:07,22.7
2017-07-08 17:47:07,22.8
2017-07-08 18:17:08,22.9
2017-07-08 18:47:07,22.9
2017-07-08 19:17:07,22.9
2017-07-08 19:47:07,19.6
2017-07-08 20:17:02,19.6
2017-07-08 20:47:08,19.4
2017-07-08 21:17:08,19.2
2017-07-08 21:47:06,19.0
2017-07-08 22:17:08,18.8
2017-07-08 22:47:09,21.4
2017-07-08 23:17:09,18.6
2017-07-08 23:47:08,18.3
2017-07-09 00:17:07,18.6
2017-07-09 00:47:08,18.7
2017-07-09 01:17:06,18.6
2017-07-09 01:47:07,18.4
2017-07-09 02:17:07,18.0
2017-07-09 02:47:08,20.4
2017-07-09 03:17:08,20.7
2017-07-09 03:47:07,21.0
2017-07-09 04:17:07,21.2
2017-07-09 04:47:08,21.5
2017-07-09 05:17:07,21.6
2017-07-09 05:47:08,21.6
2017-07-09 06:17:08,21.8
2017-07-09 06:47:09,21.9
2017-07-09 07:17:08,21.9
2017-07-09 07:47:08,21.8
2017-07-09 08:17:08,21.8
2017-07-09 08:47:09,21.8
2017-07-09 09:17:07,21.9
2017-07-09 09:47:08,22.0
2017-07-09 10:17:07,22.0
2017-07-09 10:47:08,22.1
2017-07-09 11:17:07,22.2
2017-07-09 11:47:08,22.3
2017-07-09 12:17:08,22.4
2017-07-09 12:47:09,22.5
2017-07-09 13:17:05,22.5
2017-07-09 13:47:08,22.6
2017-07-09 14:17:06,22.7
2017-07-09 14:47:05,23.0
2017-07-09 15:17:05,23.1
2017-07-09 15:47:08,23.2
2017-07-09 16:17:08,23.4
2017-07-09 16:47:07,23.5
2017-07-09 17:17:09,23.7
2017-07-09 17:47:09,23.8
2017-07-09 18:17:08,20.8
2017-07-09 18:47:08,20.3
2017-07-09 19:17:05,20.0
2017-07-09 19:47:09,20.1
2017-07-09 20:17:08,20.0
2017-07-09 20:47:08,20.0
2017-07-09 21:17:08,19.7
2017-07-09 21:47:08,19.7
2017-07-09 22:17:08,20.8
2017-07-09 22:47:06,22.5
2017-07-09 23:17:07,22.5
2017-07-09 23:47:06,22.6
2017-07-10 00:17:08,22.8
2017-07-10 00:47:08,22.9
2017-07-10 01:17:09,23.0
2017-07-10 01:47:08,23.0
2017-07-10 02:17:06,23.1
2017-07-10 02:47:08,23.1
2017-07-10 03:17:08,23.1
2017-07-10 03:47:08,23.1
2017-07-10 04:17:07,23.1
2017-07-10 04:47:06,23.1
2017-07-10 05:17:08,23.1
2017-07-10 05:47:08,23.1
2017-07-10 06:17:07,23.1
2017-07-10 06:47:09,23.1
2017-07-10 07:17:09,23.0
2017-07-10 07:47:08,23.0
2017-07-10 08:17:07,23.0
2017-07-10 08:47:08,23.0
2017-07-10 09:17:07,23.2
2017-07-10 09:47:08,23.2
2017-07-10 10:17:07,23.2
2017-07-10 10:47:08,23.3
2017-07-10 11:17:07,23.4
2017-07-10 11:47:07,23.5
2017-07-10 12:17:08,23.7
2017-07-10 12:47:05,23.7
2017-07-10 13:17:08,23.7
2017-07-10 13:47:07,23.9
2017-07-10 14:17:07,23.9
2017-07-10 14:47:08,24.3
2017-07-10 15:17:02,24.6
2017-07-10 15:47:05,24.8
2017-07-10 16:17:09,24.9
2017-07-10 16:47:08,24.9
2017-07-10 17:17:06,24.8
2017-07-10 17:47:07,24.9
2017-07-10 18:17:08,25.0
2017-07-10 18:47:08,21.8
2017-07-10 19:17:07,21.3
2017-07-10 19:47:07,20.6
2017-07-10 20:17:04,20.1
2017-07-10 20:47:08,19.7
2017-07-10 21:17:07,19.8
2017-07-10 21:47:09,18.9
2017-07-10 22:17:06,19.2
2017-07-10 22:47:08,19.4
2017-07-10 23:17:08,19.3
2017-07-10 23:47:08,19.3
2017-07-11 00:17:03,19.0
2017-07-11 00:47:04,21.0
2017-07-11 01:17:03,22.0
2017-07-11 01:47:09,22.3
2017-07-11 02:17:08,22.7
2017-07-11 02:47:06,22.9
2017-07-11 03:17:07,23.1
2017-07-11 03:47:06,23.2
2017-07-11 04:17:07,23.4
2017-07-11 04:47:08,23.5
2017-07-11 05:17:08,23.6
2017-07-11 05:47:09,23.7
2017-07-11 06:17:08,23.7
2017-07-11 06:47:04,23.8
2017-07-11 07:17:07,23.8
2017-07-11 07:47:05,23.9
2017-07-11 08:17:08,23.9
2017-07-11 08:47:08,23.9
2017-07-11 09:17:05,24.0
2017-07-11 09:47:08,24.0
2017-07-11 10:17:08,24.1
2017-07-11 10:47:08,24.2
2017-07-11 11:17:08,24.1
2017-07-11 11:47:08,24.0
2017-07-11 12:17:09,24.0
2017-07-11 12:47:04,24.3
2017-07-11 13:17:08,24.5
2017-07-11 13:47:08,24.7
2017-07-11 14:17:04,24.8
2017-07-11 14:47:07,24.8
2017-07-11 15:17:07,24.8
2017-07-11 15:47:08,24.6
2017-07-11 16:17:07,24.6
2017-07-11 16:47:08,24.6
2017-07-11 17:17:06,24.6
2017-07-11 17:47:04,24.7
2017-07-11 18:17:07,24.8
2017-07-11 18:47:08,24.8
2017-07-11 19:17:02,24.8
2017-07-11 19:47:08,24.6
2017-07-11 20:17:07,24.4
2017-07-11 20:47:08,24.1
2017-07-11 21:32:06,24.0
2017-07-11 22:02:06,23.8
2017-07-11 22:32:06,22.4
2017-07-11 23:02:05,19.6
2017-07-11 23:32:06,19.9
2017-07-12 00:02:04,22.4
2017-07-12 00:32:06,21.8
2017-07-12 01:02:04,19.9
2017-07-12 01:32:03,20.6
2017-07-12 02:02:06,22.5
2017-07-12 02:32:07,22.9
2017-07-12 03:02:06,23.0
2017-07-12 03:32:06,23.3
2017-07-12 04:02:07,23.4
2017-07-12 04:32:06,23.4
2017-07-12 05:02:05,23.5
2017-07-12 05:32:04,23.6
2017-07-12 06:02:06,23.8
2017-07-12 06:32:07,23.8
2017-07-12 07:02:05,23.7
2017-07-12 07:32:07,23.6
2017-07-12 08:02:06,23.5
2017-07-12 08:32:06,23.4
2017-07-12 09:02:06,23.4
2017-07-12 09:32:05,23.5
2017-07-12 10:02:06,23.5
2017-07-12 10:32:06,23.5
2017-07-12 11:01:59,23.6
2017-07-12 11:32:06,23.7
2017-07-12 12:02:06,23.7
2017-07-12 12:32:06,23.7
2017-07-12 13:02:07,23.7
2017-07-12 13:32:06,23.8
2017-07-12 14:02:06,23.8
2017-07-12 14:32:07,23.8
2017-07-12 15:02:07,23.8
2017-07-12 15:32:06,23.8
2017-07-12 16:02:05,23.9
2017-07-12 16:32:06,23.9
2017-07-12 17:02:06,24.0
2017-07-12 17:32:06,24.1
2017-07-12 18:02:06,24.2
2017-07-12 18:32:06,24.3
2017-07-12 19:02:07,24.4
2017-07-12 19:32:06,24.5
2017-07-12 20:02:07,24.5
2017-07-12 20:32:06,24.5
2017-07-12 21:02:06,24.5
2017-07-12 21:32:06,24.5
2017-07-12 22:02:04,24.3
2017-07-12 22:32:06,24.4
2017-07-12 23:02:06,24.3
2017-07-12 23:32:06,24.2
2017-07-13 00:02:06,24.1
2017-07-13 00:32:07,24.1
2017-07-13 01:02:06,24.0
2017-07-13 01:32:05,23.9
2017-07-13 02:02:03,23.9
2017-07-13 02:32:05,23.9
2017-07-13 03:02:05,23.8
2017-07-13 03:32:06,23.8
2017-07-13 04:02:06,23.7
2017-07-13 04:32:06,23.7
2017-07-13 05:02:06,23.7
2017-07-13 05:32:06,23.7
2017-07-13 06:02:06,23.6
2017-07-13 06:32:04,23.7
2017-07-13 07:02:05,23.7
2017-07-13 07:32:06,23.5
2017-07-13 08:02:06,23.5
2017-07-13 08:32:07,23.4
2017-07-13 09:02:05,23.4
2017-07-13 09:32:06,23.5
2017-07-13 10:02:06,23.5
2017-07-13 10:32:07,23.7
2017-07-13 11:02:06,23.7
2017-07-13 11:32:07,23.8
2017-07-13 12:02:06,23.8
2017-07-13 12:32:06,23.9
2017-07-13 13:02:06,23.9
2017-07-13 13:32:06,23.9
2017-07-13 14:02:07,23.9
2017-07-13 14:32:07,23.9
2017-07-13 15:02:06,23.9
2017-07-13 15:32:06,23.8
2017-07-13 16:02:05,23.8
2017-07-13 16:32:05,23.8
2017-07-13 17:02:06,23.6
2017-07-13 17:32:06,23.5
2017-07-13 18:02:07,23.4
2017-07-13 18:32:06,23.5
2017-07-13 19:02:06,23.5
2017-07-13 19:32:07,23.4
2017-07-13 20:02:06,23.4
2017-07-13 20:32:06,23.2
2017-07-13 21:02:04,23.0
2017-07-13 21:32:06,23.0
2017-07-13 22:02:06,22.9
2017-07-13 22:32:03,23.1
2017-07-13 23:02:05,23.1
2017-07-13 23:32:07,23.0
2017-07-14 00:02:06,23.0
2017-07-14 00:32:06,23.0
2017-07-14 01:02:07,23.0
2017-07-14 01:32:06,22.9
2017-07-14 02:02:06,22.9
2017-07-14 02:32:06,22.8
2017-07-14 03:02:05,22.8
2017-07-14 03:32:06,22.8
2017-07-14 04:02:04,22.7
2017-07-14 04:32:06,22.7
2017-07-14 05:02:04,22.7
2017-07-14 05:32:07,22.7
2017-07-14 06:02:06,22.7
2017-07-14 06:32:06,22.6
2017-07-14 07:02:06,22.6
2017-07-14 07:32:06,22.3
2017-07-14 08:02:06,22.3
2017-07-14 08:32:06,22.2
2017-07-14 09:02:06,22.2
2017-07-14 09:32:05,22.4
2017-07-14 10:02:05,22.4
2017-07-14 10:32:07,22.5
2017-07-14 11:02:06,22.6
2017-07-14 11:32:07,22.5
2017-07-14 12:02:02,22.6
2017-07-14 12:32:04,22.6
2017-07-14 13:02:05,22.8
2017-07-14 13:32:06,22.9
2017-07-14 14:02:06,22.9
2017-07-14 14:32:05,23.0
2017-07-14 15:02:03,23.0
2017-07-14 15:32:06,23.1
2017-07-14 16:02:06,23.3
2017-07-14 16:32:06,23.4
2017-07-14 17:02:03,23.3
2017-07-14 17:32:06,23.4
2017-07-14 18:02:06,23.4
2017-07-14 18:32:07,23.6
2017-07-14 19:02:03,23.7
2017-07-14 19:32:06,23.7
2017-07-14 20:02:06,23.8
2017-07-14 20:32:07,23.7
2017-07-14 21:02:06,23.7
2017-07-14 21:32:06,23.6
2017-07-14 22:02:07,23.5
2017-07-14 22:32:06,23.7
2017-07-14 23:02:03,23.6
2017-07-14 23:32:06,23.4
2017-07-15 00:02:05,23.4
2017-07-15 00:32:07,23.3
2017-07-15 01:02:06,23.2
2017-07-15 01:32:07,23.2
2017-07-15 02:02:07,23.1
2017-07-15 02:32:06,23.0
2017-07-15 03:02:03,23.0
2017-07-15 03:32:07,22.9
2017-07-15 04:02:06,22.9
2017-07-15 04:32:07,22.8
2017-07-15 05:02:06,22.8
2017-07-15 05:32:06,22.7
2017-07-15 06:02:06,22.7
2017-07-15 06:32:01,22.7
2017-07-15 07:02:07,22.7
2017-07-15 07:32:06,22.4
2017-07-15 08:02:07,22.4
2017-07-15 08:32:03,22.5
2017-07-15 09:02:07,22.5
2017-07-15 09:32:06,22.7
2017-07-15 10:02:07,22.8
2017-07-15 10:32:06,22.9
2017-07-15 11:02:06,23.0
2017-07-15 11:32:06,23.0
2017-07-15 12:02:06,23.1
2017-07-15 12:32:06,23.1
2017-07-15 13:02:06,23.2
2017-07-15 13:32:04,23.2
2017-07-15 14:02:06,23.3
2017-07-15 14:32:07,23.4
2017-07-15 15:02:04,23.5
2017-07-15 15:32:05,23.6
2017-07-15 16:02:06,23.8
2017-07-15 16:32:05,23.9
2017-07-15 17:02:06,24.0
2017-07-15 17:32:06,24.1
2017-07-15 18:02:06,24.2
2017-07-15 18:32:06,24.3
2017-07-15 19:02:07,24.4
2017-07-15 19:32:07,24.5
2017-07-15 20:02:02,24.5
2017-07-15 20:32:07,24.5
2017-07-15 21:02:07,24.6
2017-07-15 21:32:06,24.6
2017-07-15 22:02:06,24.5
2017-07-15 22:32:06,24.5
2017-07-15 23:02:05,24.4
2017-07-15 23:32:03,24.4
2017-07-16 00:02:07,24.3
2017-07-16 00:32:06,24.2
2017-07-16 01:02:04,24.1
2017-07-16 01:32:06,24.1
2017-07-16 02:02:05,23.9
2017-07-16 02:32:06,23.9
2017-07-16 03:02:07,23.8
